plf,eff
0.340222186,1.153703629
0.340238523,1.154487223
0.340761314,1.085001875
0.340777651,1.108219006
0.342215324,1.115354938
0.342427708,1.104779511
0.342721777,1.14866957
0.342868812,1.150005826
0.343097533,1.11532679
0.343228231,1.027526542
0.343244568,1.118390408
0.344584218,1.112797722
0.346021892,1.112957402
0.346152589,1.143065711
0.346250613,1.106953565
0.346920438,1.118840016
0.347639275,1.115960287
0.347884333,1.099713006
0.348439797,1.118098067
0.348521483,1.113356688
0.349060611,1.111311124
0.349272995,1.143372586
0.349583401,1.115228765
0.350122529,1.109435997
0.350383924,1.115213397
0.350612645,1.11691379
0.350923052,1.104353222
0.352213691,1.151184932
0.352458749,1.148699545
0.353684039,1.13980842
0.353978108,1.150942519
0.354419213,1.154142309
0.354533573,1.141419262
0.355138049,1.142439765
0.355170724,1.148202838
0.355873223,1.14690389
0.355905898,0.920274817
0.356020258,1.106563022
0.356150956,1.115008076
0.356412351,1.108497958
0.356543049,1.10950855
0.357212874,1.151586766
0.358650547,1.117893767
0.359777814,1.112190348
0.360186244,1.13879808
0.361264499,1.141496397
0.36201601,1.13742197
0.362898219,1.156897596
0.363339324,1.12946539
0.363470021,1.138272925
0.363731416,1.097970317
0.364564614,1.103693311
0.364956706,1.142106924
0.365936938,1.142397221
0.367652344,1.10786682
0.367717693,1.120289783
0.36814246,1.116077713
0.368191472,1.107701841
0.369024669,1.103163717
0.371393563,1.113340642
0.372030714,1.121060399
0.372471818,1.158327152
0.372863911,1.11730859
0.373468388,1.077571604
0.374530306,1.12259649
0.374611992,1.113203208
0.374938736,1.103980047
0.375020421,1.120134852
0.375559549,1.041866139
0.375575886,1.114835111
0.375853619,1.113814612
0.37590263,1.115116877
0.376245711,1.107471555
0.37631106,1.144638877
0.376507107,1.116656347
0.376670479,1.144399089
0.37753635,1.132683904
0.377895769,1.116788424
0.378369547,1.15911711
0.378500245,1.104961988
0.379954256,1.004510684
0.380248325,1.123450276
0.380264663,1.100481428
0.380313674,1.11406357
0.381065185,1.118092645
0.381391929,1.105564102
0.382225127,1.105000337
0.382339487,1.116312578
0.383760823,1.106674525
0.384724718,1.117635515
0.38488809,1.116371384
0.384937102,1.117009834
0.385427218,1.126443333
0.386440124,1.132627089
0.386946577,1.14828878
0.387077275,1.147670493
0.387779775,1.15571473
0.388890704,1.10831898
0.391733377,1.067551885
0.392501225,1.11520083
0.392925992,1.105240881
0.39317105,1.13145514
0.393236399,1.103261799
0.393399771,1.14520282
0.393514132,1.115304981
0.393971573,1.100762667
0.394739422,1.113632089
0.394951805,1.138838843
0.395245875,1.11792506
0.395490933,1.142086939
0.395572619,1.117811435
0.396552851,1.135360052
0.396634537,1.103144435
0.396814246,1.141795605
0.396895932,1.124750225
0.397451397,1.103703398
0.397859827,1.147006962
0.398268257,1.122132782
0.398676687,1.113160164
0.398693024,1.099302042
0.398987094,1.097893698
0.399575233,1.123598372
0.399836628,1.142042769
0.400081686,1.097172911
0.400735174,1.101543119
0.400767848,1.15302652
0.402221859,0.942640208
0.402352557,1.112547361
0.402368894,1.103809613
0.402548603,1.098860417
0.403022382,1.132977966
0.403087731,1.10326483
0.403626858,1.046985661
0.403855579,1.100029705
0.404035288,1.101077057
0.40437837,1.106035528
0.404460056,1.092591342
0.404852148,1.095658352
0.404933834,1.15440107
0.405097206,1.098631314
0.405358602,1.090056949
0.405570985,1.115171224
0.405701683,1.147072589
0.406159124,1.100759996
0.406355171,1.108688489
0.406796275,1.102225305
0.407433426,1.100623479
0.407515112,1.154342472
0.407596798,1.099959417
0.407629472,1.099171294
0.407825519,1.055779218
0.408364646,1.0991431
0.408544355,1.053789621
0.409001797,1.110538786
0.409736971,1.11788193
0.410994935,1.09788094
0.412236563,1.103261407
0.412563307,1.123480121
0.412612318,1.102588131
0.412971737,1.144646337
0.413265806,1.137150227
0.41359255,1.118418474
0.413706911,1.117867773
0.413739585,1.138419612
0.414033655,1.113778435
0.41440941,1.079058819
0.414442085,1.122941828
0.414834177,1.114980183
0.415749061,1.097778347
0.41604313,1.114623862
0.416582258,1.105150853
0.416663944,1.097214329
0.418559059,1.108528843
0.418706094,1.144881379
0.41890214,1.085161355
0.418983826,1.10769579
0.419490279,1.090890049
0.420078419,1.106843595
0.420143767,1.096426713
0.420209116,1.137286532
0.420274465,1.103954746
0.420339814,1.12077994
0.420846267,1.081096782
0.420960627,1.109072162
0.421516092,1.116101631
0.422022545,1.137814311
0.422283941,1.115033587
0.422708708,1.140943243
0.423476556,1.081168129
0.423656265,1.110380581
0.423966672,1.125426978
0.424440451,1.144434503
0.424652835,1.096763295
0.424669172,1.084364425
0.425191962,1.075751199
0.425191962,1.097411434
0.425240974,1.11418255
0.425388008,1.105220853
0.425388008,1.096338446
0.425616729,1.07885672
0.425796438,1.076416409
0.426025159,1.09271143
0.42625388,1.077781506
0.426613298,1.084752376
0.426907368,1.118452512
0.427054403,1.100850491
0.427315798,0.988422362
0.427381147,1.09180783
0.427952949,1.131440794
0.428099984,1.121191364
0.428165332,1.146529185
0.428328704,1.124949538
0.428328704,1.080994063
0.428802483,1.1014733
0.428851495,1.133193577
0.428867832,1.146931751
0.428884169,1.097826235
0.429374285,1.103966014
0.429504983,1.145551843
0.429717366,1.115422772
0.429864401,1.106221992
0.430583238,1.138625432
0.430697598,1.077717294
0.430991668,1.084629806
0.43115504,1.078537115
0.43115504,1.137832988
0.431514458,1.076078611
0.431661493,1.076269079
0.431759516,1.099826589
0.433589283,1.069261751
0.433752655,1.068626604
0.433932364,1.078723397
0.434144748,1.081634404
0.434618526,1.103633516
0.435092305,1.06595037
0.435157654,1.09240671
0.435321026,1.102415697
0.435386375,1.09698834
0.435615096,1.149370911
0.435843816,1.066191026
0.435974514,1.11663233
0.437297827,1.135163949
0.437477536,1.074357181
0.437510211,1.100458584
0.437722594,1.084017719
0.43798399,1.076034627
0.438065676,1.066743841
0.438065676,1.13828874
0.438376082,1.092414644
0.438457768,1.126148415
0.438588466,1.08223252
0.439013233,1.103419187
0.439013233,1.075412273
0.439176605,1.086029473
0.439290966,1.140402638
0.439307303,1.083070551
0.439388989,1.103756538
0.439454338,1.097015915
0.439536024,1.102217318
0.439977128,1.088391899
0.440091488,1.096211138
0.440352884,1.064823508
0.440369221,1.081109983
0.440450907,1.069190655
0.440614279,1.067970391
0.440761314,1.090184238
0.440843,1.064515931
0.441022709,1.146298325
0.441104395,1.093993479
0.441120732,1.078147479
0.441153406,1.074692356
0.441218755,1.073621024
0.441496488,1.119077822
0.441725208,1.071373414
0.441741545,1.078597583
0.441855906,1.068260141
0.441872243,1.064498161
0.44188858,1.073678702
0.442035615,1.078912075
0.442166313,1.116070804
0.442198987,1.068298327
0.442231661,1.092342918
0.442444045,1.080399463
0.442623754,1.062974371
0.442754452,1.084838496
0.442787126,1.06384193
0.442836138,1.118410148
0.442917824,1.068791872
0.442917824,1.131783268
0.442966835,1.096470264
0.443081196,1.118472726
0.443146545,1.086090373
0.443473289,1.071065453
0.443473289,1.085930202
0.443603986,1.071239569
0.443751021,1.116278824
0.444045091,1.095726517
0.444355497,1.0949552
0.444371835,1.076678283
0.444388172,1.095094765
0.444420846,1.06580585
0.444420846,1.091819282
0.444616893,1.086721541
0.444649567,1.068766171
0.444682241,1.112131982
0.444910962,1.080304333
0.444927299,1.06481312
0.444992648,1.114219358
0.445074334,1.065806909
0.445107009,1.067227367
0.445270381,1.083999365
0.445303055,1.085177326
0.445319392,1.085709275
0.445352067,1.073192445
0.445368404,1.083458782
0.445482764,1.07410212
0.445531776,1.139131494
0.445580787,1.097708127
0.445678811,1.07397982
0.445695148,1.07691542
0.445760497,1.100256517
0.445825845,1.100388098
0.445874857,1.108713108
0.445989217,1.109963845
0.446070903,1.074896329
0.44626695,1.07949569
0.446512008,1.094045273
0.446577357,1.069518245
0.446577357,1.069518245
0.446724391,1.096123108
0.446757066,1.072957031
0.446806077,1.078858134
0.446838752,1.071379545
0.446855089,1.074039149
0.446953112,1.097656791
0.447132821,1.094246292
0.447181833,1.083630327
0.447426891,1.105653603
0.447508577,1.086958228
0.447590263,1.081694693
0.447622937,1.077925755
0.447671949,1.079836252
0.447802647,1.090076993
0.447998693,1.090379973
0.448129391,1.098891993
0.448390786,1.080030933
0.448537821,1.108818587
0.448652181,1.077112189
0.448668518,1.078057604
0.448733867,1.090166125
0.448799216,1.133564245
0.448848227,1.089922461
0.448848227,1.001257026
0.448913576,1.1318512
0.449011599,1.086192345
0.449109623,1.089283791
0.449387355,1.086296257
0.449420029,1.0931116
0.449485378,1.082952866
0.449746773,1.083754067
0.449763111,1.082794231
0.449828459,1.097844743
0.449877471,1.085786663
0.449893808,1.075544402
0.449926483,1.09329599
0.450204215,1.090491682
0.450236889,1.080661233
0.450269564,1.076470865
0.450269564,1.076470865
0.450285901,1.12233822
0.450481947,1.109692618
0.450498285,1.083223064
0.450547296,1.074408706
0.450710668,1.071750213
0.45075968,1.09091195
0.45075968,1.079280052
0.451037412,1.08397755
0.451037412,1.096345272
0.451070087,1.094038759
0.451151773,1.071823088
0.451298807,1.086863569
0.451445842,1.097338051
0.451609214,1.125299002
0.451625551,1.075268587
0.451756249,1.104732711
0.451805261,1.079267114
0.451805261,1.079577499
0.451935958,1.091879375
0.452344388,1.078272172
0.452360725,1.08282985
0.452360725,1.091866539
0.4523934,1.076367708
0.452654795,1.065945299
0.452654795,1.10045228
0.45291619,1.106947272
0.453030551,1.102304063
0.453030551,1.068868141
0.453079562,1.078112542
0.453177585,1.08424564
0.453177585,1.073733174
0.453308283,1.083423864
0.453373632,1.112707138
0.453602353,1.077225024
0.453716713,1.086018831
0.45373305,1.096163204
0.453782062,1.113350772
0.453847411,1.06543209
0.453880085,1.076933161
0.453896422,1.094648166
0.454010783,1.121438165
0.454125143,1.067812023
0.454337527,1.080768234
0.454353864,1.088570253
0.454468224,1.085089512
0.454484561,1.092520636
0.454500899,1.097264118
0.454566247,1.103221102
0.454647933,1.075906009
0.454696945,1.072301519
0.454696945,1.075103363
0.454696945,1.08438915
0.454762294,1.084460104
0.454762294,1.091551801
0.454974677,1.08997192
0.455056363,1.069836513
0.455089038,1.097958944
0.455105375,1.108060468
0.455121712,1.068451029
0.45525241,1.110548553
0.455383107,1.106467027
0.455383107,1.088069782
0.455464793,1.070218606
0.455513805,1.106519836
0.455530142,1.089760116
0.45566084,1.09064374
0.455807875,1.083335383
0.455840549,1.081612885
0.455938572,1.083730565
0.455987584,1.114334698
0.456134619,1.096544837
0.456199967,1.107127301
0.456216305,1.075967881
0.456232642,1.093702307
0.456265316,1.071934264
0.456347002,1.083236434
0.456363339,1.084486364
0.456428688,1.08945725
0.456445025,1.117215084
0.456559386,1.067575685
0.456608397,1.107412765
0.456673746,1.080420263
0.456706421,1.097803942
0.456722758,1.073036544
0.456935141,1.086579732
0.456951479,1.092817107
0.457016827,1.095553457
0.457016827,1.0922303
0.457033165,1.087746784
0.457049502,1.091509208
0.457082176,1.083518186
0.457180199,1.080220328
0.45729456,1.080937656
0.457588629,1.087341557
0.457621304,1.08578186
0.457850025,1.083595857
0.457964385,1.092609199
0.457980722,1.076905586
0.458307466,1.09021184
0.458470838,1.090515316
0.45851985,1.088507232
0.458552524,1.08875448
0.458715896,1.081277115
0.458993628,1.086921646
0.459124326,1.097984825
0.459140663,1.08972627
0.459222349,1.115172837
0.459353047,1.070274563
0.459353047,1.073147159
0.459467407,1.080651637
0.459532756,1.087972814
0.459549093,1.093620822
0.45956543,1.092152499
0.459614442,1.084878105
0.459614442,1.118055953
0.459630779,1.093929152
0.459663454,1.086705803
0.459728802,1.097821759
0.459777814,1.083864112
0.459810488,1.085957876
0.459826826,1.081886756
0.459941186,1.080014979
0.460039209,1.077891195
0.460071884,1.089192802
0.460120895,1.091939331
0.460120895,1.091202645
0.460186244,1.091385943
0.460202581,1.077445327
0.460333279,1.072476442
0.460349616,1.073910651
0.460398628,1.087852919
0.460414965,1.085730166
0.460463976,1.078831128
0.460529325,1.076886171
0.460545662,1.086094417
0.460627348,1.095701807
0.460758046,1.072891719
0.460823395,1.069392964
0.460888744,1.094074052
0.460921418,1.080872668
0.460937755,1.073638424
0.461019441,1.077866777
0.461052116,1.077033955
0.46108479,1.096076748
0.46119915,1.086906338
0.461264499,1.08448762
0.461395197,1.075882954
0.461525894,1.100359407
0.461558569,1.101932077
0.461640255,1.085622413
0.461689266,1.097742108
0.461705604,1.075509163
0.461721941,1.087493433
0.461738278,1.095635389
0.461738278,1.083455412
0.461803627,1.091906681
0.461934324,1.090156892
0.461934324,1.082109598
0.461934324,1.076343717
0.461966999,1.084883402
0.46201601,1.086757732
0.462097696,1.082853119
0.462130371,1.06541946
0.462244731,1.069351649
0.462261068,1.079802912
0.462408103,1.082775409
0.462408103,1.091613251
0.462440778,1.076535743
0.462440778,1.075850662
0.462571475,1.068863004
0.462571475,1.09672975
0.462653161,1.06934915
0.462669498,1.08642149
0.462751184,1.085497739
0.462800196,1.077125527
0.462849208,1.083558446
0.462963568,1.090193077
0.46301258,1.139699788
0.46301258,1.066001288
0.463110603,1.093130475
0.463175952,1.075671711
0.463404672,1.095663911
0.463470021,1.088608903
0.463519033,1.08171847
0.46353537,1.093314243
0.463600719,1.083292157
0.463617056,1.078010972
0.463796765,1.093704978
0.463813102,1.096629594
0.463927463,1.076979145
0.464025486,1.076933158
0.464090835,1.093946827
0.464188858,1.09479908
0.464205195,1.086593733
0.464221532,1.095300119
0.464303218,1.073923448
0.46435223,1.129520947
0.464368567,1.096184717
0.464564614,1.085350239
0.464629962,1.076777491
0.464842346,1.083147253
0.464940369,1.0843986
0.464956706,1.087712109
0.464989381,1.074884866
0.465201764,1.092985444
0.465250776,1.08401604
0.465610194,1.126435022
0.465789904,1.080616494
0.465953276,1.082919724
0.466018624,1.066474465
0.466051299,1.091278361
0.466181996,1.085576898
0.466214671,1.083830401
0.466410717,1.108766219
0.466476066,1.101387238
0.466574089,1.091551668
0.466721124,1.090750906
0.466737461,1.100838422
0.466737461,1.083172232
0.466835484,1.081148583
0.466835484,1.085218427
0.466884496,1.0864377
0.466900833,1.08056064
0.467064205,1.100728491
0.467064205,1.092698296
0.46709688,1.083291157
0.467276589,1.101569874
0.467423624,1.063617594
0.46761967,1.132165576
0.467668682,1.10005399
0.467766705,1.0819618
0.467832054,1.127899157
0.467995426,1.109992748
0.468011763,1.0840925
0.468077112,1.087136953
0.468158798,1.104932133
0.468158798,1.082047187
0.468648914,1.065450763
0.468665251,1.085633741
0.468763274,1.073454388
0.468861297,1.076511001
0.468877634,1.108489357
0.468910309,1.085953688
0.469024669,1.070913568
0.469041006,1.086862265
0.46925339,1.127192816
0.469269727,1.114287487
0.469269727,1.09059974
0.469351413,1.085132961
0.469433099,1.112276898
0.469563797,1.142289111
0.469580134,1.067196196
0.469710832,1.062736481
0.469710832,1.075085526
0.469743506,1.0931741
0.469743506,1.062521072
0.469841529,1.11509479
0.469890541,1.065781478
0.470037576,1.09653886
0.470102924,1.071074325
0.470135599,1.10868154
0.470233622,1.142853892
0.470233622,1.095402472
0.470266296,1.069021437
0.470315308,1.091863602
0.47036432,1.078931977
0.470380657,1.079538429
0.470396994,1.086176498
0.47047868,1.087876782
0.470544029,1.110045693
0.47059304,1.078374026
0.470609378,1.105775838
0.470707401,1.093996583
0.470723738,1.105192148
0.470723738,1.122288693
0.47077275,1.081742154
0.470838098,1.082001125
0.47088711,1.08178735
0.470903447,1.080331324
0.47100147,1.090437422
0.471083156,1.082945489
0.471132168,1.081589089
0.471148505,1.081354973
0.471164842,1.083678424
0.471720307,1.092904488
0.471834668,1.079784366
0.471883679,1.085604945
0.471932691,1.115827372
0.471932691,1.137275406
0.471981702,1.102340449
0.472063388,1.096562515
0.472096063,1.074784866
0.472145074,1.102074265
0.472145074,1.084295747
0.472275772,1.087054247
0.472292109,1.093896506
0.472357458,1.084947065
0.472488156,1.079522868
0.472553504,1.089229687
0.472569842,1.100760493
0.472618853,1.081876945
0.472667865,1.090648547
0.472700539,1.081576321
0.472798562,1.08541467
0.472847574,1.084628121
0.472912923,1.080007381
0.473125306,1.073917949
0.473125306,1.083253324
0.473190655,1.083348666
0.473190655,1.091413975
0.473206992,1.08550705
0.473288678,1.071043593
0.473288678,1.081514091
0.473354027,1.085326764
0.473435713,1.087095843
0.473484725,1.071513774
0.473697108,1.083720896
0.473844143,1.074908891
0.473958504,1.075275072
0.474007515,1.086062215
0.474007515,1.093574043
0.474056527,1.085303853
0.474121876,1.081201349
0.474579317,1.088054274
0.47467734,1.081874175
0.474726352,1.088637155
0.474922398,1.079417873
0.474987747,1.089838176
0.475036759,1.070704665
0.475069433,1.080854092
0.47537984,1.147943336
0.475396177,1.082136249
0.475461526,1.08675099
0.475543212,1.082470942
0.475592223,1.128508715
0.475608561,1.0907697
0.475673909,1.088788497
0.475722921,1.10582215
0.475771933,1.085045408
0.47590263,1.110618181
0.475918967,1.078865813
0.4761967,1.10277242
0.476213037,1.085401368
0.476245711,1.08164548
0.476262049,1.082166643
0.47631106,1.060836054
0.476458095,1.127781689
0.47660513,1.076735751
0.476931874,1.07143543
0.476980885,1.113447257
0.477029897,1.08547657
0.477062571,1.078462309
0.47712792,1.101662968
0.477160595,1.137071716
0.477225943,1.072755278
0.477552687,1.092049613
0.477618036,1.080305873
0.477667048,1.083473528
0.477732397,1.137900274
0.477863094,1.091475896
0.477895769,1.082595186
0.477895769,1.0673306
0.478091815,1.083630198
0.478124489,1.086506545
0.478222513,1.084491231
0.478451233,1.082163669
0.478451233,1.088033579
0.478467571,1.129175063
0.478549257,1.083082273
0.478598268,1.066397869
0.478614605,1.11612066
0.478712629,1.082594144
0.479023035,1.112079084
0.479202745,1.086848994
0.479398791,1.089104439
0.479660186,1.086753807
0.479954256,1.078384303
0.47998693,1.081328714
0.480003267,1.067602398
0.480117628,1.069392189
0.480248325,1.11733612
0.480281,1.092031573
0.480346349,1.081179009
0.480379023,1.078093015
0.48039536,1.084574701
0.48039536,1.139166443
0.480673093,1.134175051
0.48080379,1.085872332
0.48109786,1.062384219
0.481130534,1.081904939
0.481179546,1.067361384
0.481179546,1.094183513
0.481473615,1.078589643
0.481522627,1.077062645
0.48162065,1.084528014
0.481865708,1.080209359
0.481963731,1.081330872
0.481980069,1.131097382
0.482649894,1.089234191
0.482698905,1.112222001
0.482829603,1.088081438
0.482911289,1.07708462
0.483074661,1.08310546
0.483189021,1.117605908
0.48325437,1.089038672
0.483270707,1.066666961
0.483646463,1.097772009
0.483842509,1.07530409
0.483940533,1.063598996
0.483989544,1.105137752
0.484234602,1.087199763
0.484250939,1.072014869
0.484283614,1.080382741
0.484299951,1.076844426
0.484381637,1.113376565
0.484381637,1.069713157
0.484414311,1.068236585
0.484545009,1.077677716
0.484561346,1.077111186
0.484594021,1.089478741
0.484692044,1.075257261
0.484855416,1.082662595
0.484855416,1.074524249
0.484953439,1.091952177
0.485018788,1.092772375
0.485165823,1.111377755
0.48559059,1.113886286
0.486015357,1.067055657
0.486031694,1.08433545
0.486374775,1.118548651
0.486570822,1.069482687
0.486619833,1.078800733
0.486668845,1.11916862
0.48693024,1.124239199
0.487126287,1.079007449
0.487256984,1.085056076
0.487812449,1.117412421
0.487861461,1.085291539
0.487926809,1.08744855
0.488008495,1.06534075
0.488008495,1.080542575
0.488335239,1.102173622
0.488335239,1.068248411
0.48856396,1.069901104
0.488596635,1.070203443
0.488629309,1.119311623
0.489005065,1.077658115
0.489184774,1.077768287
0.489299134,1.07069011
0.489446169,1.077046014
0.489576867,1.073147792
0.489609541,1.067026337
0.489723901,1.100470482
0.48978925,1.081733797
0.490312041,1.076075508
0.490410064,1.076187267
0.490426401,1.132196833
0.490557099,1.139782528
0.490720471,1.081490642
0.490736808,1.079678151
0.490769482,1.066527876
0.490867505,1.107150741
0.490883843,1.074517958
0.49090018,1.064054108
0.491243261,1.095133726
0.491341284,1.083067778
0.491455645,1.072661035
0.491520993,1.128056167
0.491570005,1.139846763
0.491749714,1.086877819
0.491815063,1.103352003
0.491962098,1.120375149
0.492076458,1.073785246
0.492109132,1.105178242
0.492141807,1.065002605
0.492321516,1.137750191
0.492370528,1.062303156
0.492435876,1.071780256
0.49305669,1.085984716
0.493105702,1.080235264
0.493399771,1.0892341
0.493824538,1.060259193
0.494085934,1.06316814
0.494232968,1.103063292
0.49439634,1.092199203
0.494510701,1.066568146
0.494706747,1.070756
0.49480477,1.134253867
0.494821108,1.081375262
0.494886456,1.138983339
0.495000817,1.061164341
0.495131514,1.058415728
0.495278549,1.057320441
0.495311224,1.107037782
0.495360235,1.053116269
0.495376572,1.068738322
0.49539291,1.069101646
0.495850351,1.07862103
0.495948374,1.058107788
0.496095409,1.060947671
0.49643849,1.102654214
0.496993955,1.076700934
0.497222676,1.099665729
0.497337036,1.07018902
0.497337036,1.069710492
0.497337036,1.065372981
0.498840059,1.111743935
0.498954419,1.083207653
0.49947721,1.131400304
0.499542558,1.093104892
0.499542558,1.070900758
0.499852965,1.073177233
0.500081686,1.098202355
0.500277732,1.104978449
0.500571802,1.07621218
0.500669825,1.059058453
0.5007025,1.070099263
0.500735174,1.106149207
0.500767848,1.129174416
0.500882209,1.116485767
0.501437674,1.063069268
0.501503022,1.129494546
0.50151936,1.079747988
0.501780755,1.081457153
0.50192779,1.072818295
0.502025813,1.096726961
0.502319882,1.064100353
0.502368894,1.106895493
0.502434243,1.13773191
0.502957033,1.096847409
0.503349126,1.108814707
0.503594184,1.107725884
0.503594184,1.112841473
0.503741219,1.070137342
0.503920928,1.102237059
0.5040843,1.088603876
0.504182323,1.071398161
0.504754125,1.128198174
0.504770462,1.105073813
0.505146218,1.072100381
0.505227904,1.095525977
0.505472962,1.070903857
0.505652671,1.066907055
0.505685346,1.05757608
0.505897729,1.100241364
0.506077438,1.071836665
0.506093776,1.0938481
0.506453194,1.098469548
0.506485868,1.054568768
0.507172031,1.127837853
0.507253717,1.079430805
0.507253717,1.062022624
0.507564124,1.090219583
0.507678484,1.095796123
0.507858193,1.061270344
0.508201274,1.075064246
0.508299298,1.109080013
0.508348309,1.114749123
0.508397321,1.063856428
0.508413658,1.104267841
0.508446332,1.130149151
0.508838425,1.099208379
0.509050809,1.061287443
0.509442901,1.062419949
0.509573599,1.13111428
0.509638948,1.123889391
0.509867669,1.062893478
0.51032511,1.108261465
0.510374122,1.120805017
0.510978598,1.103257957
0.511011273,1.072247758
0.51114197,1.133329469
0.511370691,1.08743211
0.511632086,1.097564428
0.511713772,1.108905764
0.511762784,1.073036316
0.511893481,1.07721501
0.512154877,1.060429427
0.5122529,1.136647507
0.512465283,1.060351474
0.512514295,1.099327945
0.512857376,1.065383678
0.513282143,1.122605579
0.513298481,1.108712099
0.51359255,1.104414182
0.51359255,1.094270132
0.513739585,1.059701404
0.513853945,1.12192312
0.514376736,1.096503294
0.514736154,1.087076701
0.514801503,1.089455249
0.514964875,1.071612824
0.515062898,1.062119403
0.515258945,1.096363741
0.515405979,1.086056994
0.515422317,1.074521969
0.515977781,1.101483425
0.516222839,1.07810902
0.51674563,1.08845327
0.516794641,1.091071074
0.517121385,1.105603294
0.517219409,1.089426112
