Qin(MMBtu/h),Qch(MMBtu/h)
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2.308173646,1.360062492
2.239638936,1.338994093
2.192579279,1.333972078
2.161242922,1.337385429
1.984409587,1.249688656
1.786817296,1.144398403
1.83857651,1.185911406
1.979298156,1.27927485
2.057511927,1.334869129
2.112382921,1.376872859
2.139472663,1.40163708
2.005440369,1.321425428
1.980346194,1.311694256
2.07392014,1.379498328
2.124300817,1.419178361
2.174749413,1.459309564
2.056962912,1.386737277
1.887979501,1.279252984
1.966033593,1.336408244
2.116869951,1.442858648
2.199090407,1.504017888
2.243234234,1.54048577
2.096433724,1.444140578
1.879477947,1.302882143
1.979586448,1.374978992
2.076089912,1.444011084
2.12992915,1.483690492
1.991182469,1.389249267
1.79788749,1.257535475
1.703213123,1.193237418
1.824263274,1.277055232
2.015500094,1.409214698
2.116486161,1.480033563
2.167395231,1.516657784
2.191333969,1.535466253
1.990631689,1.396464435
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.844845537,0.47822518
1.345308607,0.768880441
1.462159427,0.846628345
1.505578602,0.881182222
1.548318081,0.918135618
1.581963544,0.949609231
1.606009198,0.97532358
1.621791965,0.996181037
1.632009069,1.013725509
1.63651238,1.028786329
1.633215954,1.04073071
1.626799489,1.051557708
1.620128572,1.062116812
1.687912641,1.120038628
1.777189338,1.19302606
1.83082999,1.244177089
1.859583744,1.278882722
1.798830993,1.252293541
1.717826146,1.209411854
1.748696112,1.243228013
1.818082016,1.304410178
1.852580495,1.342144628
1.78856234,1.307988156
1.707064099,1.253086925
1.673174182,1.229502859
1.737048968,1.280973141
1.828624781,1.355345489
1.880133925,1.400639989
1.821214303,1.362666323
1.734074034,1.302137613
1.696014866,1.277057948
1.14722507,0.863629647
1.187544084,0.895962107
1.209453309,0.91418534
1.1997012,0.900852686
1.113912495,0.835696899
1.478874587,1.123293281
1.121711562,0.847536659
1.194161042,0.905541074
1.073065439,0.807127941
0.821217974,0.600971493
0.546816304,0.400809359
1.577597465,1.201116898
1.183894886,0.898881659
0.928820036,0.69372332
0.541236095,0.399518469
0.266933996,0.193192
1.722784918,1.253575118
1.230653634,0.904353459
1.218895765,0.901177842
1.072247091,0.786485019
0.799485556,0.571251813
0.512355337,0.368490235
1.582476999,1.184892324
1.368520978,1.027471316
1.101568478,0.822270496
1.208149278,0.908363996
0.958311271,0.70933921
0.643126077,0.467561599
0.398349531,0.282817863
0.227416,0.159216
2.189601136,1.613328662
2.211388013,1.647934553
2.221913483,1.665059841
2.022193929,1.517795206
1.794051932,1.350081583
1.678204275,1.266221362
1.617246425,1.222647829
1.582207958,1.197965592
1.55195119,1.176514448
1.535180619,1.164927942
1.522515891,1.156236772
1.511794854,1.14885723
1.501438277,1.141629238
1.491335466,1.134491044
1.481551256,1.127508951
1.472146605,1.1207433
1.463038185,1.114142961
1.454141049,1.107653265
1.445377847,1.101223466
1.436829954,1.094921629
1.425458765,1.086448248
1.416458976,1.079746765
1.407849872,1.073319364
1.39941994,1.067008609
1.894464952,1.441690067
2.011078044,1.530016567
1.738329258,1.323578562
1.97783508,1.504465903
1.95243608,1.484972681
1.82847425,1.392025974
1.927580801,1.466192266
1.892772868,1.439722366
1.873666635,1.425254098
1.857595548,1.413117692
1.624005402,1.236684969
1.447619554,1.103711322
0,0
0,0
0,0
0,0
0,0
0,0
1.926900438,1.464353384
1.860442819,1.413053619
1.842177403,1.398793291
1.828050497,1.387841058
1.81386792,1.376961777
1.467637697,1.11637175
1.844948114,1.400637122
1.779966107,1.351404397
1.762285205,1.338035883
1.746766342,1.326341736
1.730642429,1.314222194
1.714161445,1.301855885
1.696519828,1.288633281
1.679004243,1.27551737
1.662160976,1.262913742
1.386149473,1.054811049
1.433493513,1.090974831
1.447458369,1.101704665
1.449371493,1.103264806
1.446559059,1.101220961
1.441992039,1.097829117
1.437829278,1.094728289
1.432751986,1.090922974
1.427252675,1.086788574
1.422869288,1.083492698
1.419326685,1.080828504
1.416220219,1.078490476
1.413350135,1.076328127
1.410609058,1.074260782
1.40957405,1.073485648
1.406249932,1.070970893
1.401593454,1.067443152
1.39632093,1.063446476
1.3907263,1.059203777
1.385023759,1.054877766
1.384701227,1.054647367
1.397364519,1.064276659
1.403433691,1.068884412
1.412685029,1.075901376
1.419215707,1.080848145
1.42291761,1.083649437
1.48840952,1.132518784
1.426197651,1.085892349
1.469078039,1.118391747
1.490778094,1.13479465
1.506843122,1.146907952
1.522899252,1.158991408
1.536017185,1.16884534
1.547812836,1.177694702
1.558368304,1.185604913
1.568209293,1.192974443
1.577234842,1.199728485
1.585443711,1.205867326
1.593203534,1.211668574
1.647806173,1.252659849
1.719193908,1.306619543
1.763238887,1.33960858
1.73463078,1.317849707
1.679580952,1.276223254
1.645386645,1.250474749
1.680458374,1.276819494
1.742468589,1.323371167
1.782229767,1.353355036
1.750740612,1.32959029
1.693514651,1.286427227
1.660521746,1.261648431
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1.645601741,0.962447521
1.582764766,0.936328226
1.527831359,0.917497921
1.479052919,0.901849518
1.135473292,0.689733481
1.099968171,0.671334904
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1.905972107,1.132206483
1.91791323,1.159965919
1.807037271,1.108369769
1.739897913,1.080411048
1.688567155,1.064189251
1.656117154,1.058479279
1.695593328,1.098342457
1.780180962,1.174109175
1.793723272,1.200672453
1.724830283,1.166172736
1.675504187,1.143834002
1.6365845,1.130046467
1.688600211,1.170047292
1.772983972,1.22723174
1.826867818,1.265217706
1.792082708,1.242839662
1.731268601,1.202614533
1.705130716,1.186030027
1.760843214,1.225488394
1.843075721,1.283152166
1.890138262,1.317145566
1.882121655,1.310083944
1.817406771,1.262100143
1.776896373,1.231498158
1.828326236,1.263752552
1.913005362,1.31843405
1.967457282,1.352801758
2.006500437,1.376676617
1.950222254,1.336416508
1.844193864,1.262157855
1.878964535,1.284985422
1.911848651,1.306653886
1.841676503,1.258521994
1.7492479,1.194770621
1.696163894,1.157243055
1.664277572,1.133790268
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.606992455,0.350568237
1.242459032,0.723575558
1.236431079,0.72674539
1.420999236,0.852960144
1.525067035,0.932560196
1.588561046,0.988921375
1.620555194,1.026233206
1.631492103,1.050322671
1.63449732,1.069144678
1.633661106,1.085121403
1.630617234,1.09907705
1.626862913,1.111868456
1.618186328,1.120496741
1.652333237,1.156369502
1.700073671,1.201208353
1.72701087,1.232281377
1.698974597,1.223758319
1.651869881,1.200187221
1.623260628,1.18863701
1.340756949,0.988283261
1.276433226,0.943611299
1.242942775,0.921306343
1.225482678,0.911127599
1.215893505,0.906755265
1.210640731,0.905514142
1.207572338,0.905777971
1.208794944,0.909227106
1.212954491,0.914232438
1.218792397,0.919948091
1.225607781,0.926129434
1.234075917,0.933512097
1.01574323,0.755532352
1.090069735,0.809666479
1.140391041,0.843705305
1.181084259,0.866485953
1.50453848,1.095740386
1.439766775,1.037343018
1.148180073,0.813149771
1.215902795,0.856302254
1.263012545,0.882507665
1.297623388,0.89919897
1.638095664,1.128051332
1.551204122,1.059655781
1.502183586,1.019079556
1.482546892,0.999189227
1.476210606,0.988748713
1.477290192,0.983686462
1.462365733,0.969356117
1.464682157,0.967875636
1.468406666,0.96736368
1.472759589,0.967301521
1.484509117,0.972289151
1.482052796,0.967889343
1.487799899,0.969140474
1.493045652,0.970173111
1.236382476,0.794206539
1.321938811,0.851916178
1.372593917,0.884683044
1.404851607,0.904860709
1.751663482,1.129403187
1.385590954,0.886383806
1.318505119,0.84224025
1.347095908,0.860150081
1.370575951,0.87376844
1.704480192,1.087055218
1.583380341,1.005753852
1.518221935,0.961244766
1.966805587,1.24335142
1.864525717,1.17787415
1.844683339,1.164752646
1.834116027,1.156544302
1.407181068,0.881143125
1.439815458,0.902064662
1.731397777,1.088116279
1.814336888,1.139788492
1.861970561,1.170082178
1.88826582,1.187166737
1.903116534,1.198388817
1.914075802,1.206513455
2.405034396,1.514839478
2.28266576,1.438688702
2.261120827,1.427981389
2.248314814,1.422190665
2.23454236,1.415967557
2.219464086,1.408365643
2.201787772,1.399357353
2.183629403,1.389474327
2.164624424,1.379280832
2.146353212,1.368982216
1.795356253,1.14933367
1.88774065,1.208930979
1.895637704,1.229764633
1.866578641,1.236087284
1.835601569,1.236321572
1.811156898,1.238830945
1.780762532,1.235660553
1.750101719,1.230631502
0,0
0,0
0,0
0,0
0,0
0,0
1.87789447,1.308411108
1.807745113,1.271567407
1.756734459,1.250807528
1.720333485,1.239019321
1.693506899,1.232479234
1.679871021,1.234029328
1.661430733,1.230732684
1.640306881,1.224821968
1.625383437,1.220440552
1.614867374,1.216553973
1.606423913,1.213063552
1.599409109,1.209859065
1.59883061,1.210917943
1.591554644,1.206556478
1.580966309,1.199413736
1.572377137,1.193654092
1.564381902,1.188246175
1.556804956,1.182996585
1.554294182,1.181444663
1.546112295,1.175539699
1.534821155,1.167231537
1.525218052,1.160149927
1.516180493,1.153459973
1.507468126,1.146988909
1.499940704,1.141391234
1.499134141,1.140848975
1.492754847,1.136086395
1.483425806,1.129086962
1.476003645,1.123521473
1.469250134,1.1184552
1.466769962,1.116612979
1.46721199,1.116972534
1.475202855,1.12302894
1.478477633,1.125510195
1.479031539,1.125930639
1.481821695,1.128038557
1.487218148,1.13211071
1.49571802,1.138518762
1.503129924,1.144097656
1.513413621,1.151836057
1.530335683,1.164568598
1.397274078,1.063640293
1.29070575,0.982305273
1.266202167,0.963182524
1.257522477,0.956355146
1.25584817,0.955008303
1.258194074,0.956810486
1.264380416,0.961592169
1.276190263,0.970720973
1.290660989,0.981881709
1.306277387,0.993894328
1.322108852,1.006039059
1.337973253,1.01818046
1.353338738,1.029911653
1.367882132,1.040992033
1.382516761,1.052132357
1.39684671,1.063026315
1.41049253,1.073497894
1.423614525,1.083663126
1.436203094,1.093397372
1.444435804,1.099753031
1.453328928,1.106610904
1.464177591,1.114964912
1.475005628,1.123289997
1.48585295,1.131615189
1.496599849,1.139849619
1.323746222,1.005652402
1.310529032,0.995301944
1.306357082,0.992062697
1.305799048,0.991663762
1.306792283,0.992479647
1.308543872,0.993885891
1.310657442,0.995490059
1.312717786,0.996991551
1.314962553,0.998665729
1.316509161,0.999810564
1.317795718,1.000767063
1.318691089,1.001428139
0.217496,0.16492
0.027528,0.0213528
0.00230392,0.00181784
0.000155992,0.000123752
1.458061752,1.107298699
1.353904322,1.02701389
1.311726796,0.994358899
1.293735898,0.980512871
1.285630276,0.9743709
1.282030544,0.971727366
1.280642146,0.97078614
0.536886545,0.403981093
0.0221464,0.0165168
0.0005332,0.00040672
1.36971949,1.040457266
1.29927019,0.985326918
1.269389488,0.961832459
1.255479706,0.950909733
1.149810073,0.86623109
1.139892816,0.853476421
0.80205771,0.586213554
1.621607498,1.235134515
1.518209696,1.15596549
1.464396121,1.114472446
1.169421968,0.882231168
1.122638328,0.839527023
0.848728728,0.618772606
0.582797642,0.425811722
1.619584405,1.233877418
1.497088523,1.139945273
1.891217528,1.43834879
1.754668078,1.335007967
1.722447415,1.31049491
1.308923138,0.992713188
1.351900045,1.026638383
1.361850358,1.034537984
1.799789298,1.369117718
1.68447865,1.281845417
1.667485199,1.268925532
1.654394685,1.258988599
1.288319122,0.976485482
1.35287287,1.027436455
1.769830826,1.34649436
1.637637553,1.24637146
1.614432498,1.228744017
1.600808519,1.218391638
1.58837671,1.208941286
1.576499445,1.1999074
1.265357826,0.958410677
1.350791406,1.025910317
1.377352464,1.046749105
1.385250436,1.052956736
1.386946907,1.054313028
1.386448915,1.0539504
1.385062052,1.052979961
1.383282151,1.051758931
1.381306447,1.050344542
1.378315371,1.048135993
1.375604686,1.046096267
1.373565139,1.044543428
1.615435279,1.230416643
1.677622134,1.277404766
1.713993442,1.304694934
1.734938974,1.320262807
1.752613465,1.333318082
1.592577714,1.210020718
1.580118682,1.200952288
1.560642627,1.186501924
1.544170299,1.174272357
1.537079617,1.169074063
1.526479402,1.161201807
1.513846458,1.151775426
1.504924698,1.145129884
1.497691066,1.13974223
1.491681825,1.135265548
1.486469024,1.13137936
1.487556544,1.132241785
1.48319992,1.128983492
1.792574065,1.361865161
1.664513618,1.265149787
1.649798372,1.254022461
1.645202701,1.2505326
1.641699577,1.247876951
1.638283742,1.245296055
1.374111206,1.04589779
1.422773689,1.083038871
1.434622129,1.092130764
1.438502541,1.0951503
1.439581214,1.09602675
1.439947823,1.096349147
1.756310932,1.334611948
1.645614414,1.251045154
1.639277986,1.246209575
1.367728861,1.041162307
1.419072676,1.080327606
1.75101914,1.33045735
1.374893422,1.04664209
1.419733328,1.080842364
1.441917848,1.097737508
1.450408306,1.10422098
1.452755599,1.106037518
1.455886557,1.108435596
1.45482629,1.1076551
1.454135337,1.107149123
1.453810212,1.106915996
1.453840832,1.106948898
1.454156397,1.107194889
1.487912999,1.132692992
1.576910197,1.199872573
1.668912657,1.269208649
1.677127362,1.275146858
1.624014521,1.234912516
1.598802179,1.2158488
1.588601756,1.208141555
1.583978024,1.204651925
1.579581986,1.20134236
1.579061267,1.200952861
1.581072329,1.202467524
1.584004168,1.204672135
1.587391421,1.207216414
1.643368888,1.249269089
1.721116302,1.308028451
1.775741608,1.348982734
1.815004765,1.378260449
1.783060931,1.353852901
1.724278454,1.309484943
1.755224754,1.332742725
1.823713193,1.384293818
1.872681636,1.421132742
1.910199381,1.449509418
1.868165147,1.417433487
1.797497123,1.364003385
1.828720638,1.387629931
1.900406791,1.441880529
1.947597846,1.477519728
1.980716837,1.502719864
1.923001546,1.458598831
1.832928434,1.39041971
1.864315168,1.414149295
1.944691199,1.474969197
1.998866348,1.516140446
2.038769979,1.546580762
1.975917789,1.498092824
1.87637296,1.422354492
1.910136062,1.448046798
1.996421492,1.513786958
2.050994284,1.55562957
2.088258086,1.584321362
2.006504455,1.521059077
1.881604587,1.425963207
1.913745322,1.450524249
2.012648099,1.526041898
2.078493114,1.576727503
2.125125159,1.612848745
2.036221427,1.543695937
1.898376681,1.438647293
1.980226422,1.501119322
2.038772092,1.546032595
2.073901151,1.573092857
2.103643669,1.596059029
1.983204166,1.503044268
1.809325094,1.371320496
1.703846334,1.292395119
1.637976415,1.243339796
1.595240468,1.211569907
1.567133596,1.190693081
1.548351338,1.176756315
1.535315124,1.167091678
1.529772493,1.163031769
1.529153289,1.162651493
1.530810926,1.163963718
1.534068693,1.166463848
1.538609105,1.169915969
1.54400088,1.173997749
1.546927937,1.176215662
1.548094048,1.177103148
1.54833722,1.177293056
1.548076847,1.177102322
1.547551732,1.176711094
1.546888795,1.176215184
1.546135421,1.175650694
1.54534415,1.175057331
1.544549555,1.174461219
1.543784254,1.173886984
1.543046655,1.173333456
1.542344158,1.172806233
1.541789583,1.172390257
1.54134908,1.172060011
1.540859335,1.171692537
1.540268869,1.171249147
1.539613926,1.170757192
1.538937221,1.170249023
1.538630185,1.170019142
1.539021958,1.170315075
1.543606629,1.173767163
1.544296923,1.174285131
1.544444279,1.174394541
1.544619461,1.174525309
1.544373897,1.174427483
1.540643726,1.171764107
1.538208426,1.170040805
1.536962598,1.169186363
1.536036127,1.16855176
1.535321991,1.168061549
2.03145511,1.543389825
2.011727382,1.527387276
2.026840668,1.538384932
1.599193007,1.215048725
2.063065944,1.566129645
1.585875916,1.205020567
1.580599497,1.201347657
1.569312655,1.193051075
1.559624421,1.185915597
1.553178522,1.181189032
1.555366668,1.182934548
1.552689096,1.180991644
1.548984135,1.17825976
1.543985273,1.17454262
1.542736048,1.173640805
1.544283337,1.174835622
1.546836105,1.176778285
1.5561039,1.183769132
1.556561867,1.184116461
1.551722682,1.180474628
1.547897548,1.177600197
1.543940653,1.17462841
1.539827137,1.171539987
1.535650427,1.168404905
2.02711633,1.540137928
2.002348265,1.520269053
2.008800238,1.524629464
1.584501691,1.204064081
1.578510063,1.199833893
1.567167262,1.191483467
1.557662699,1.184477589
1.551652255,1.180071207
1.544090663,1.174472247
1.53682689,1.169079383
1.533128488,1.166357476
1.531051627,1.164843744
1.598396034,1.215537632
1.696774009,1.289628917
1.775673701,1.348650811
1.832466207,1.391332702
1.782134101,1.353080587
1.74618728,1.325991146
1.858464151,1.410653378
1.963629193,1.490414754
2.090811738,1.587681033
1.950899837,1.479886754
1.83714833,1.393583863
1.833810954,1.391288923
1.974268039,1.497891165
2.103297002,1.597217221
2.061984431,1.575887073
2.056345087,1.560084677
1.936196281,1.468243653
1.865156848,1.414554924
1.831328742,1.38921507
1.817148172,1.378707962
1.813935865,1.376435662
1.816465949,1.378454395
1.822466834,1.38305758
1.861384869,1.412467344
2.046715418,1.553322136
2.183556188,1.659341454
2.064500175,1.571726424
2.076473719,1.574983398
1.982351708,1.502966773
1.780274882,1.350982366
1.53167099,1.164680505
1.466669116,1.115725241
1.437734361,1.093890646
1.42696871,1.085834656
1.425455771,1.08481558
1.428908775,1.087568472
1.435349345,1.092581881
1.442847709,1.098376723
1.450768201,1.104469994
1.459007959,1.110793672
1.46707746,1.117034224
1.47378522,1.12219848
1.478557596,1.125733077
1.482372615,1.128541469
1.496221096,1.139083795
1.500722839,1.142471894
1.507819696,1.147856642
1.519185045,1.156528314
1.524589119,1.160629653
1.529575189,1.164415976
1.533944341,1.167733911
1.537714963,1.170597066
1.539941936,1.172281976
1.538444748,1.171120468
1.531856518,1.166066528
1.521382799,1.158036789
1.513371424,1.1518936
1.51072235,1.149863926
1.508572528,1.148217499
1.476089969,1.123232836
1.451743744,1.104490089
1.441377391,1.096503978
1.432844212,1.089926659
1.428207679,1.0863591
1.424789266,1.083729873
1.423315402,1.082600295
1.698868056,1.292903179
1.774375346,1.34962621
1.818605306,1.382460155
1.843878457,1.401023449
1.85862241,1.411749935
1.866733763,1.417565009
1.869198618,1.41920111
1.869743206,1.419448115
1.868975259,1.418749918
1.867393996,1.417471796
1.865506416,1.415986638
1.863433156,1.414379196
1.850514866,1.404625205
1.831119326,1.390006024
1.808492788,1.372966356
1.783972054,1.354508011
1.7584521,1.3352999
1.73041133,1.314196749
1.701297868,1.292279104
1.671141815,1.269565397
1.640529188,1.246496603
1.60847001,1.222353731
1.576773882,1.198513198
1.545211299,1.174784965
1.52484539,1.159485984
1.509761653,1.14816033
1.497850907,1.139219154
1.489301149,1.132593868
1.481518118,1.126404235
1.474073109,1.120554932
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1.500294015,1.123209516
1.448241954,1.088514485
1.411923594,1.065919884
1.388146738,1.050476106
1.371646946,1.039342228
1.359528443,1.031021426
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1.145849565,0.764467976
1.120760524,0.750556941
1.233534972,0.838264202
1.297239821,0.89159221
1.327767312,0.921495465
1.37652335,0.968783406
1.410435183,0.99994125
1.429627293,1.02099125
1.448021284,1.041775944
1.460381197,1.057989849
1.46953581,1.071592899
1.496272543,1.098411282
1.524687344,1.12457799
1.542475945,1.144618074
1.551194745,1.157351691
1.556555887,1.168821956
1.560582822,1.176713401
1.56941629,1.18600817
1.584934391,1.199522712
1.597265132,1.210150147
1.609113129,1.220043661
1.619376304,1.228516757
1.626868386,1.234784332
1.459951825,1.109506177
1.315738436,1.000338107
1.282064894,0.974490516
1.269267467,0.964713371
1.26663957,0.962811052
1.268920679,0.964707288
1.27426308,0.968964036
1.280690124,0.974039857
1.287271481,0.979212302
1.292950664,0.983662991
1.29830475,0.987846563
1.303604163,0.991976609
1.305640642,0.993561596
1.308690993,0.995932501
1.313134724,0.999382603
1.318374446,1.003445587
1.32388904,1.007715953
1.328720269,1.011450982
1.333591778,1.015179248
1.337727215,1.018255234
