Qch(tons),Qin(MMBtu/h)
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4.56E-02,8.38E-02
4.57E-02,8.40E-02
5.31E-02,9.76E-02
5.56E-02,0.102248815
5.73E-02,0.105354369
5.97E-02,0.10975055
6.13E-02,0.112580184
6.21E-02,0.114122971
6.35E-02,0.116657602
6.46E-02,0.118726612
6.55E-02,0.120399916
6.77E-02,0.124443134
6.93E-02,0.127358882
7.00E-02,0.128676515
7.11E-02,0.130592027
7.19E-02,0.132050042
7.24E-02,0.13295581
7.28E-02,0.133733788
7.37E-02,0.135373209
7.43E-02,0.136498424
7.49E-02,0.137554103
7.54E-02,0.138502514
7.59E-02,0.139478009
7.66E-02,0.140757249
6.62E-02,0.12161495
6.20E-02,0.113982708
6.04E-02,0.111092605
6.01E-02,0.110473555
6.02E-02,0.110660867
6.05E-02,0.111217883
6.09E-02,0.111929956
6.17E-02,0.113293656
6.26E-02,0.114917517
6.35E-02,0.116640986
6.43E-02,0.118345931
6.51E-02,0.119670753
6.50E-02,0.119464235
6.50E-02,0.119448653
6.51E-02,0.119491328
6.51E-02,0.119568953
6.51E-02,0.119439398
6.52E-02,0.119815023
6.54E-02,0.120139744
6.57E-02,0.120499049
6.59E-02,0.120904199
6.62E-02,0.121420415
6.67E-02,0.122379001
6.71E-02,0.122995043
6.73E-02,0.1233773
6.77E-02,0.124181412
6.79E-02,0.124578335
6.78E-02,0.124308064
6.76E-02,0.123940758
6.73E-02,0.123434145
6.74E-02,0.123684722
6.79E-02,0.124553063
6.82E-02,0.124997705
6.84E-02,0.125451896
6.88E-02,0.126163982
6.75E-02,0.123824102
6.63E-02,0.121621644
6.60E-02,0.121109171
6.57E-02,0.120471567
6.55E-02,0.12004286
6.52E-02,0.119598859
6.50E-02,0.119247764
6.49E-02,0.118961377
6.49E-02,0.118979223
6.49E-02,0.119023006
6.49E-02,0.119089237
6.50E-02,0.119179469
6.50E-02,0.119285084
6.50E-02,0.11927988
6.51E-02,0.119375193
6.52E-02,0.119504865
6.52E-02,0.119654902
6.53E-02,0.119801914
6.54E-02,0.119980764
6.53E-02,0.119670602
6.50E-02,0.119260987
6.48E-02,0.118810772
6.45E-02,0.118349962
6.43E-02,0.117886257
6.40E-02,0.117416463
7.43E-02,0.136183315
7.93E-02,0.145419452
8.18E-02,0.149974932
8.29E-02,0.151963733
8.33E-02,0.152792474
8.35E-02,0.153013404
8.33E-02,0.152810076
8.31E-02,0.152417722
8.29E-02,0.151923956
8.26E-02,0.151365894
8.22E-02,0.150777144
8.19E-02,0.150166828
8.16E-02,0.149615787
8.14E-02,0.149179399
8.11E-02,0.148798463
8.10E-02,0.148444468
8.08E-02,0.148114813
8.01E-02,0.146861127
7.93E-02,0.145402692
7.89E-02,0.144737815
7.85E-02,0.144046381
7.82E-02,0.14344298
7.79E-02,0.142876929
7.76E-02,0.142377471
0,0
0,0
0,0
0,0
0,0
0,0
7.33E-02,0.134636842
7.20E-02,0.132324382
7.10E-02,0.130465411
7.02E-02,0.128688525
6.94E-02,0.127408122
6.86E-02,0.126013202
6.82E-02,0.125376037
6.80E-02,0.124906785
6.81E-02,0.125091716
6.80E-02,0.124875119
6.77E-02,0.124451258
6.76E-02,0.124188299
6.76E-02,0.124192525
6.79E-02,0.124750265
6.81E-02,0.125083978
6.86E-02,0.126099625
6.89E-02,0.126622419
6.91E-02,0.12691426
6.95E-02,0.127627421
6.99E-02,0.128443618
7.04E-02,0.129333341
7.09E-02,0.130274389
7.17E-02,0.131703443
7.22E-02,0.13258423
7.26E-02,0.133377602
7.29E-02,0.133893066
7.33E-02,0.134723843
7.39E-02,0.135707813
7.47E-02,0.137252965
7.53E-02,0.138370188
6.50E-02,0.119372683
6.09E-02,0.111829309
5.93E-02,0.108981876
5.89E-02,0.1081334
5.89E-02,0.108135752
5.93E-02,0.109004737
6.01E-02,0.110483705
6.11E-02,0.112227344
6.20E-02,0.113899985
6.29E-02,0.115528969
6.37E-02,0.117093936
6.53E-02,0.119984097
6.63E-02,0.121853501
6.68E-02,0.122681759
6.74E-02,0.123920411
6.79E-02,0.12493609
6.84E-02,0.125555357
6.88E-02,0.12633768
6.97E-02,0.12798499
7.06E-02,0.129606707
7.16E-02,0.131429702
7.27E-02,0.133422551
7.38E-02,0.135485851
7.49E-02,0.137581249
7.57E-02,0.139062955
7.64E-02,0.14039021
7.70E-02,0.141555297
7.76E-02,0.142622511
7.81E-02,0.14362928
7.87E-02,0.144638347
7.90E-02,0.149812909
7.93E-02,0.14579837
7.95E-02,0.146232537
7.97E-02,0.146613534
7.99E-02,0.147000308
8.01E-02,0.147414367
8.03E-02,0.147887895
8.06E-02,0.148417449
8.09E-02,0.148980918
8.12E-02,0.149545634
8.15E-02,0.150115903
8.18E-02,0.150687446
8.23E-02,0.151573763
8.28E-02,0.152614425
8.34E-02,0.153711147
8.40E-02,0.154847048
8.46E-02,0.155969133
8.52E-02,0.157082158
7.35E-02,0.135514633
7.14E-02,0.131664938
7.06E-02,0.130268185
7.04E-02,0.129847203
7.04E-02,0.129824467
7.05E-02,0.129978436
7.05E-02,0.130074217
7.05E-02,0.130114029
7.05E-02,0.130138189
7.05E-02,0.130162359
7.05E-02,0.130167689
7.00E-02,0.129158974
6.95E-02,0.128280885
6.94E-02,0.128140579
6.93E-02,0.127930399
6.93E-02,0.127847152
6.92E-02,0.127736428
6.92E-02,0.127644573
8.01E-02,0.147923456
8.24E-02,0.15211549
8.35E-02,0.154123412
8.40E-02,0.155019034
8.42E-02,0.155356764
8.42E-02,0.155388212
8.42E-02,0.155417527
8.42E-02,0.155407173
8.41E-02,0.155294693
8.41E-02,0.155169965
8.40E-02,0.155049374
8.39E-02,0.154919378
8.38E-02,0.154635537
8.36E-02,0.154274698
8.34E-02,0.153900994
8.32E-02,0.15354238
8.30E-02,0.153206849
8.28E-02,0.152870494
8.28E-02,0.152781731
8.28E-02,0.152802621
8.28E-02,0.152862785
8.29E-02,0.152947796
8.29E-02,0.153038049
8.30E-02,0.153130504
8.29E-02,0.152982395
8.28E-02,0.152729377
8.26E-02,0.152414167
8.24E-02,0.152056837
8.22E-02,0.151672637
8.20E-02,0.151269545
8.18E-02,0.151015592
8.19E-02,0.151186404
8.19E-02,0.151223402
8.19E-02,0.151107936
8.18E-02,0.151032711
8.18E-02,0.150967754
8.17E-02,0.150721008
8.13E-02,0.149961143
8.10E-02,0.149414407
8.08E-02,0.148562987
8.06E-02,0.147701617
8.03E-02,0.146847593
8.91E-02,0.162442532
8.44E-02,0.153425725
8.57E-02,0.155221741
8.59E-02,0.155201169
8.58E-02,0.15468344
8.60E-02,0.154558821
8.31E-02,0.149133459
7.95E-02,0.142335213
7.75E-02,0.138343299
7.62E-02,0.135783198
7.56E-02,0.134463139
7.48E-02,0.132814544
7.42E-02,0.131275623
7.38E-02,0.130063105
7.34E-02,0.129027082
7.35E-02,0.12863958
7.32E-02,0.127759167
7.28E-02,0.12668062
7.22E-02,0.125467784
7.16E-02,0.124299912
7.12E-02,0.123508516
7.05E-02,0.12214721
6.96E-02,0.120540864
6.89E-02,0.119163766
6.87E-02,0.118598916
6.89E-02,0.118575194
6.89E-02,0.118213562
6.88E-02,0.117768493
6.90E-02,0.117790962
6.91E-02,0.117617277
9.44E-02,0.160315605
9.12E-02,0.154396097
6.90E-02,0.116571318
7.05E-02,0.118852687
7.11E-02,0.119598097
7.16E-02,0.120078114
7.18E-02,0.120432581
7.15E-02,0.119850221
7.11E-02,0.119232855
7.09E-02,0.118867547
7.07E-02,0.118515449
7.32E-02,0.122694757
7.48E-02,0.125395655
7.65E-02,0.12814647
7.68E-02,0.128618714
7.78E-02,0.130369014
7.86E-02,0.131717579
8.07E-02,0.135205001
8.22E-02,0.13768169
8.28E-02,0.138752838
8.36E-02,0.14003225
8.43E-02,0.141299983
8.50E-02,0.142506178
8.57E-02,0.143674137
7.27E-02,0.121750973
7.75E-02,0.129916183
9.87E-02,0.165452358
9.34E-02,0.156671435
9.15E-02,0.153550079
9.07E-02,0.152180795
1.21E-03,1.72E-03
1.56E-03,2.17E-03
7.15E-02,0.120477162
7.29E-02,0.122923941
8.40E-02,0.141822296
7.82E-02,0.132084289
7.63E-02,0.128989432
7.54E-02,0.127432789
7.52E-02,0.127161943
7.53E-02,0.127413389
7.56E-02,0.127917136
7.60E-02,0.128522225
7.60E-02,0.128625231
7.60E-02,0.128557146
7.59E-02,0.128422113
7.58E-02,0.128277221
7.57E-02,0.128138809
7.56E-02,0.128013005
7.58E-02,0.128303672
7.60E-02,0.12881842
7.63E-02,0.129436467
7.66E-02,0.130087889
7.68E-02,0.130724965
7.70E-02,0.131335954
7.72E-02,0.131810804
7.74E-02,0.132227754
7.75E-02,0.132609113
7.76E-02,0.132966024
7.78E-02,0.133432257
7.80E-02,0.133746521
7.80E-02,0.133896574
7.80E-02,0.133996237
7.80E-02,0.134048904
7.80E-02,0.134078699
7.80E-02,0.134091701
7.59E-02,0.130508093
7.51E-02,0.129170365
7.50E-02,0.12906531
7.49E-02,0.128826196
7.48E-02,0.128727567
7.47E-02,0.128664028
7.46E-02,0.12862119
7.43E-02,0.128267549
7.42E-02,0.128188555
7.41E-02,0.128153919
7.40E-02,0.128128358
7.40E-02,0.128163788
7.39E-02,0.128206825
8.57E-02,0.14873769
8.82E-02,0.153133413
8.92E-02,0.154844139
8.94E-02,0.155201222
8.92E-02,0.154908582
8.88E-02,0.154265858
8.86E-02,0.15393344
8.84E-02,0.153699054
8.82E-02,0.153487704
8.81E-02,0.153322828
8.80E-02,0.153176321
8.79E-02,0.152981132
8.75E-02,0.152410583
8.72E-02,0.151787143
8.69E-02,0.151129735
8.66E-02,0.15051782
8.63E-02,0.149947813
8.60E-02,0.149421158
8.57E-02,0.148934669
8.54E-02,0.14847037
8.52E-02,0.148002568
8.49E-02,0.147539014
8.46E-02,0.147084741
8.43E-02,0.146631686
8.39E-02,0.145942431
8.36E-02,0.145165863
8.34E-02,0.14446411
8.31E-02,0.143822181
8.29E-02,0.143205999
8.18E-02,0.141135296
8.09E-02,0.139310863
8.06E-02,0.13849988
8.02E-02,0.13753724
7.99E-02,0.136578757
7.95E-02,0.135633372
7.91E-02,0.134665468
7.62E-02,0.12955194
7.48E-02,0.127275467
7.37E-02,0.125389779
7.31E-02,0.124254687
7.22E-02,0.122660041
7.12E-02,0.120910101
7.08E-02,0.120101737
7.08E-02,0.119819068
7.10E-02,0.119830688
7.09E-02,0.119373249
7.08E-02,0.118923536
7.07E-02,0.11851439
7.06E-02,0.118247233
7.06E-02,0.117952948
7.05E-02,0.117515402
7.03E-02,0.117031931
7.02E-02,0.116719095
7.02E-02,0.116446531
7.00E-02,0.116164209
6.95E-02,0.115399824
6.88E-02,0.114311269
6.82E-02,0.113242166
6.75E-02,0.112150677
6.69E-02,0.111042496
7.76E-02,0.128718706
8.19E-02,0.135534807
8.42E-02,0.138836092
8.57E-02,0.141043944
8.67E-02,0.142457921
8.77E-02,0.143786241
7.66E-02,0.125454586
7.22E-02,0.1180824
6.99E-02,0.114117845
6.85E-02,0.111558974
6.75E-02,0.109821267
6.74E-02,0.109480986
6.74E-02,0.109473736
6.75E-02,0.109721256
6.78E-02,0.110262976
6.81E-02,0.110952773
6.88E-02,0.112117842
7.17E-02,0.116823237
7.37E-02,0.120289969
7.55E-02,0.123138799
7.65E-02,0.12486456
7.76E-02,0.126697897
7.86E-02,0.128493511
8.10E-02,0.13243252
8.26E-02,0.135146028
8.32E-02,0.136346464
8.41E-02,0.137827576
8.50E-02,0.139498951
8.58E-02,0.140914524
8.66E-02,0.142220577
8.76E-02,0.144012025
8.86E-02,0.145776432
8.96E-02,0.147502195
9.06E-02,0.149302547
9.16E-02,0.151064922
9.26E-02,0.152824339
7.97E-02,0.131592236
7.72E-02,0.12753902
7.65E-02,0.126420407
7.63E-02,0.126312992
7.65E-02,0.126628286
7.67E-02,0.12712913
7.70E-02,0.127723044
7.73E-02,0.128356755
7.76E-02,0.129002449
7.80E-02,0.129628321
7.83E-02,0.130225178
7.86E-02,0.130796712
7.88E-02,0.131217897
7.89E-02,0.131575159
7.91E-02,0.13189254
7.92E-02,0.132215907
7.94E-02,0.132541447
7.95E-02,0.132876105
7.97E-02,0.133310928
8.00E-02,0.133857906
8.02E-02,0.134517125
8.05E-02,0.135217656
8.07E-02,0.135923787
8.10E-02,0.136644945
8.12E-02,0.137137518
8.12E-02,0.137530623
8.13E-02,0.137859244
8.13E-02,0.138106678
8.13E-02,0.138291521
8.13E-02,0.138426337
8.15E-02,0.138794652
8.16E-02,0.139200931
8.18E-02,0.139593445
8.20E-02,0.139947291
8.21E-02,0.140273694
7.96E-02,0.13607402
7.86E-02,0.134324523
7.84E-02,0.134016643
7.80E-02,0.133434383
7.77E-02,0.133011078
7.75E-02,0.132682056
7.72E-02,0.132407752
7.68E-02,0.131811638
7.65E-02,0.131495788
7.63E-02,0.131231766
7.60E-02,0.130883821
7.57E-02,0.130548375
7.54E-02,0.130217434
8.78E-02,0.151749866
9.10E-02,0.157317562
9.27E-02,0.160195721
9.35E-02,0.16157525
9.39E-02,0.162226561
9.41E-02,0.162506813
9.37E-02,0.161766324
9.29E-02,0.160402001
9.17E-02,0.15828572
9.05E-02,0.156068594
8.92E-02,0.153775999
8.78E-02,0.151421613
8.72E-02,0.150452617
8.68E-02,0.149884696
8.65E-02,0.149348593
8.61E-02,0.148814091
8.58E-02,0.148281007
8.54E-02,0.147740756
8.53E-02,0.147592038
8.53E-02,0.147565095
8.52E-02,0.147558374
8.52E-02,0.147561353
8.51E-02,0.147567885
8.51E-02,0.147575249
8.45E-02,0.146489985
8.40E-02,0.145458398
8.34E-02,0.144115488
8.27E-02,0.142732613
8.99E-02,0.154981102
8.80E-02,0.151475327
8.73E-02,0.149859482
8.75E-02,0.149706963
8.76E-02,0.149654775
8.82E-02,0.150051002
8.88E-02,0.150698083
8.96E-02,0.151527654
7.76E-02,0.130836695
7.32E-02,0.123095056
7.10E-02,0.119186248
7.04E-02,0.117905594
7.05E-02,0.117677074
7.10E-02,0.118297819
8.16E-02,0.135625222
8.57E-02,0.142104836
8.81E-02,0.145737876
8.94E-02,0.147607084
8.22E-02,0.135505702
8.23E-02,0.135421494
8.23E-02,0.135151941
8.23E-02,0.135025431
8.25E-02,0.135119979
8.25E-02,0.134794147
8.25E-02,0.134691158
8.27E-02,0.134845911
8.26E-02,0.134537523
8.27E-02,0.134529319
8.30E-02,0.134803188
8.31E-02,0.134713948
8.30E-02,0.134546625
8.31E-02,0.134574976
8.33E-02,0.134684331
8.30E-02,0.133990519
8.29E-02,0.133835312
8.31E-02,0.13396807
8.29E-02,0.133536588
8.29E-02,0.133386413
8.28E-02,0.133123478
8.25E-02,0.132534341
8.22E-02,0.13191554
8.20E-02,0.131523293
8.94E-02,0.143326598
8.86E-02,0.141924318
8.81E-02,0.141156014
8.74E-02,0.140317247
8.72E-02,0.140158982
8.69E-02,0.139731732
8.65E-02,0.139130329
8.69E-02,0.139959146
8.81E-02,0.142002941
8.86E-02,0.142771968
8.89E-02,0.143285996
8.90E-02,0.143518635
8.90E-02,0.143567874
8.44E-02,0.136220334
7.59E-02,0.122659297
7.36E-02,0.118810768
7.21E-02,0.116516509
7.04E-02,0.113802326
7.02E-02,0.113450406
6.99E-02,0.113101575
6.97E-02,0.112650521
6.93E-02,0.111881107
6.90E-02,0.111285057
6.88E-02,0.110770428
6.85E-02,0.110209113
6.82E-02,0.109623505
6.82E-02,0.109615261
6.84E-02,0.110148708
6.85E-02,0.110498581
6.86E-02,0.110759454
6.87E-02,0.111023516
6.88E-02,0.111266037
6.90E-02,0.111743654
6.92E-02,0.112141413
6.94E-02,0.112522862
6.94E-02,0.112771853
6.94E-02,0.11289479
6.93E-02,0.112736235
6.91E-02,0.112553904
6.91E-02,0.112718886
6.92E-02,0.112923271
6.92E-02,0.113109523
6.93E-02,0.113330801
6.93E-02,0.113466786
6.95E-02,0.114094484
6.98E-02,0.114839092
7.01E-02,0.11569111
7.04E-02,0.116462246
7.06E-02,0.117152166
7.11E-02,0.118183513
7.10E-02,0.118350057
7.07E-02,0.118197432
7.04E-02,0.117897582
7.00E-02,0.117568138
6.97E-02,0.117209204
6.92E-02,0.116698611
6.90E-02,0.116542029
6.88E-02,0.116476493
6.87E-02,0.116446462
6.86E-02,0.116446552
6.85E-02,0.116455467
6.84E-02,0.116473863
6.85E-02,0.116803781
6.88E-02,0.117638369
6.90E-02,0.118184652
6.93E-02,0.118755438
6.95E-02,0.119268176
6.97E-02,0.119769861
6.99E-02,0.120274066
7.02E-02,0.121000552
7.05E-02,0.121688813
7.09E-02,0.122359178
7.12E-02,0.123025055
7.09E-02,0.122689131
7.03E-02,0.121646302
6.93E-02,0.119966772
6.93E-02,0.120064213
6.91E-02,0.119848886
6.91E-02,0.119896705
6.90E-02,0.119795213
6.84E-02,0.11876258
6.77E-02,0.117452024
6.69E-02,0.115985087
6.62E-02,0.114508173
6.54E-02,0.113033877
6.46E-02,0.111573084
6.41E-02,0.110650666
6.37E-02,0.109929664
6.34E-02,0.109271462
6.31E-02,0.108709
6.27E-02,0.10811658
6.24E-02,0.107543206
7.18E-02,0.123574355
7.60E-02,0.130737172
7.81E-02,0.134294849
7.92E-02,0.136070151
7.98E-02,0.136918316
8.00E-02,0.137187725
8.02E-02,0.137459474
8.07E-02,0.138154365
8.10E-02,0.138525674
8.11E-02,0.138712895
8.12E-02,0.138852893
8.13E-02,0.138946175
8.14E-02,0.138756539
8.14E-02,0.138263334
8.14E-02,0.137792785
8.14E-02,0.137341391
8.14E-02,0.136906775
8.14E-02,0.136485809
8.10E-02,0.135401699
8.09E-02,0.134754742
8.11E-02,0.134706091
8.14E-02,0.134961234
8.22E-02,0.135821865
8.26E-02,0.136302909
8.28E-02,0.136171298
8.30E-02,0.136308037
8.33E-02,0.136512028
8.36E-02,0.136753151
8.39E-02,0.137018928
8.46E-02,0.137807629
8.47E-02,0.137812685
8.50E-02,0.138050772
8.51E-02,0.138004023
8.51E-02,0.137777542
8.51E-02,0.137504671
8.50E-02,0.137197159
8.50E-02,0.136992266
8.45E-02,0.135845815
8.37E-02,0.134392271
8.30E-02,0.133068447
8.23E-02,0.131737376
8.16E-02,0.130404471
8.14E-02,0.129894447
8.11E-02,0.129150239
8.07E-02,0.128394561
8.05E-02,0.127909086
8.04E-02,0.127525965
8.03E-02,0.12720883
8.02E-02,0.126936464
7.97E-02,0.126079136
7.91E-02,0.124867092
7.84E-02,0.123715934
7.78E-02,0.122563122
7.71E-02,0.121410044
7.75E-02,0.122119252
7.80E-02,0.123105962
7.89E-02,0.124656772
8.01E-02,0.126828692
8.16E-02,0.129317361
8.32E-02,0.132019051
8.62E-02,0.136724084
8.76E-02,0.138879125
8.86E-02,0.140281021
8.94E-02,0.141406169
8.21E-02,0.129718976
8.14E-02,0.128747196
7.77E-02,0.123101093
7.57E-02,0.12015175
7.48E-02,0.11874776
7.42E-02,0.117988745
7.42E-02,0.118055325
7.44E-02,0.118508659
7.52E-02,0.120000688
7.64E-02,0.122055211
7.78E-02,0.124375664
7.92E-02,0.126862215
8.07E-02,0.129380657
8.21E-02,0.131906572
8.29E-02,0.13333298
8.35E-02,0.134478022
8.38E-02,0.135116156
8.39E-02,0.135534791
8.40E-02,0.135860403
8.41E-02,0.136127418
8.43E-02,0.136586123
8.46E-02,0.137183431
8.49E-02,0.137815675
8.52E-02,0.138417011
8.55E-02,0.139019523
8.57E-02,0.139602931
8.59E-02,0.140061816
8.61E-02,0.140404987
8.62E-02,0.14074849
8.63E-02,0.141055755
8.64E-02,0.141341006
8.65E-02,0.14159985
8.66E-02,0.141936146
8.66E-02,0.142422657
8.66E-02,0.142853312
8.66E-02,0.143260813
8.66E-02,0.143649923
8.65E-02,0.143824507
8.64E-02,0.144103866
8.65E-02,0.144590371
8.66E-02,0.145124098
8.68E-02,0.145685052
8.69E-02,0.146280488
8.71E-02,0.146947304
8.74E-02,0.147893199
8.78E-02,0.148968318
8.82E-02,0.15008926
8.87E-02,0.151221772
8.91E-02,0.152377934
8.90E-02,0.152773375
8.84E-02,0.152021419
8.82E-02,0.151787413
8.79E-02,0.151395971
8.76E-02,0.151203984
8.73E-02,0.151028437
8.71E-02,0.15087396
8.70E-02,0.150922155
8.69E-02,0.15105719
8.68E-02,0.151209374
8.68E-02,0.151357515
8.68E-02,0.151494242
8.67E-02,0.151627999
8.66E-02,0.151591599
8.64E-02,0.151467432
8.62E-02,0.151248307
8.59E-02,0.150974164
8.57E-02,0.150626707
8.54E-02,0.150235846
8.45E-02,0.148646754
8.33E-02,0.146552005
8.20E-02,0.144254792
8.06E-02,0.141877193
7.92E-02,0.139475972
7.79E-02,0.137079151
7.75E-02,0.136487979
7.77E-02,0.136781783
7.81E-02,0.137482723
7.86E-02,0.138400933
7.92E-02,0.139432783
7.98E-02,0.140525011
8.02E-02,0.14118497
8.04E-02,0.141584739
8.05E-02,0.141832503
8.06E-02,0.141965242
8.06E-02,0.142002789
8.06E-02,0.141956226
8.06E-02,0.141812025
8.06E-02,0.14156347
8.06E-02,0.141328111
8.06E-02,0.141164846
8.07E-02,0.141042553
8.07E-02,0.14094535
8.08E-02,0.14074156
8.09E-02,0.140533634
8.11E-02,0.140392077
8.10E-02,0.13986183
8.10E-02,0.139400354
8.09E-02,0.138933016
0.104233518,0.178278317
9.88E-02,0.168487103
8.40E-02,0.142878302
8.24E-02,0.139603288
8.41E-02,0.142255466
8.44E-02,0.142268181
8.45E-02,0.142166703
8.41E-02,0.141215688
8.37E-02,0.140176346
8.34E-02,0.139387316
8.33E-02,0.138876884
8.29E-02,0.137984512
8.27E-02,0.13752754
8.25E-02,0.137239433
8.26E-02,0.137448682
8.24E-02,0.137180314
8.24E-02,0.137143314
8.26E-02,0.137379589
8.24E-02,0.136945931
8.23E-02,0.136477074
8.22E-02,0.135911824
8.22E-02,0.135572855
8.98E-02,0.147870719
8.95E-02,0.147108349
8.95E-02,0.146800406
8.90E-02,0.145719684
8.86E-02,0.144741948
8.83E-02,0.144035192
8.80E-02,0.143384985
8.81E-02,0.143176839
8.80E-02,0.14307621
8.80E-02,0.143149125
8.81E-02,0.143423293
8.83E-02,0.143776442
8.88E-02,0.144570255
8.90E-02,0.145013927
9.31E-02,0.151712279
9.80E-02,0.159573317
0.100260964,0.163287818
8.79E-02,0.143115503
8.36E-02,0.136181847
8.41E-02,0.137209288
8.47E-02,0.138156856
8.46E-02,0.138051116
8.46E-02,0.138123086
8.45E-02,0.138039203
8.45E-02,0.13799915
8.52E-02,0.139278314
8.57E-02,0.140192649
8.58E-02,0.140339511
8.59E-02,0.140602202
8.60E-02,0.140791243
8.61E-02,0.140994358
8.62E-02,0.141183286
8.57E-02,0.140305295
8.50E-02,0.139240199
8.44E-02,0.138241612
8.38E-02,0.137232649
8.32E-02,0.136200053
8.25E-02,0.135164832
8.25E-02,0.135134576
8.27E-02,0.135335064
8.28E-02,0.135551602
8.29E-02,0.135760001
8.31E-02,0.135955638
8.32E-02,0.136137982
8.33E-02,0.136340461
8.34E-02,0.136559156
8.36E-02,0.136778531
8.37E-02,0.136990832
8.38E-02,0.137193638
8.39E-02,0.137362241
8.02E-02,0.13125223
7.58E-02,0.124016068
7.36E-02,0.120572904
7.28E-02,0.119297247
7.24E-02,0.118695317
7.23E-02,0.118508155
